,level_0,index,unnamed: 0,employeeid,environmentsatisfaction,jobsatisfaction,worklifebalance,datesurvey,age,businesstravel,department,distancefromhome,education,educationfield,employeecount,gender,joblevel,jobrole,maritalstatus,monthlyincome,numcompaniesworked,over18,percentsalaryhike,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,infodate,jobinvolvement,performancerating,surveydate,unnamed: 0.1,attrition,retirementdate,retirementtype,resignationreason
1939,1939,6349,1939,1940,2.0,4.0,3.0,2016-12-31,18,Non-Travel,Sales,5,4,Other,1,Male,2,Manager,Single,32300,1.0,Y,12,8,1,0.0,3,0,0,0,2016-12-31,3,3,2016-12-31,,,,,
1940,1940,6350,1940,1941,3.0,3.0,3.0,2016-12-31,54,Travel_Rarely,Sales,23,3,Medical,1,Female,1,Laboratory Technician,Married,136030,8.0,Y,13,8,1,22.0,2,10,0,8,2016-12-31,3,3,2016-12-31,,,,,
1941,1941,6351,1941,1942,3.0,3.0,2.0,2016-12-31,35,Travel_Rarely,Research & Development,6,4,Medical,1,Female,1,Manufacturing Director,Divorced,119960,1.0,Y,19,8,2,16.0,3,16,10,1,2016-12-31,3,3,2016-12-31,,,,,
1942,1942,6352,1942,1943,2.0,1.0,2.0,2016-12-31,30,Travel_Rarely,Research & Development,4,3,Life Sciences,1,Female,5,Healthcare Representative,Married,56050,0.0,Y,12,8,1,9.0,0,8,1,7,2016-12-31,2,3,2016-12-31,,,,,
1943,1943,6353,1943,1944,4.0,1.0,3.0,2016-12-31,20,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Female,2,Research Scientist,Single,63970,1.0,Y,17,8,1,1.0,3,1,0,0,2016-12-31,3,3,2016-12-31,313.0,Yes,2016-06-16,Resignation,Others
1944,1944,6354,1944,1945,2.0,2.0,3.0,2016-12-31,30,Travel_Frequently,Research & Development,8,4,Medical,1,Male,1,Sales Executive,Single,191440,0.0,Y,11,8,0,4.0,3,3,1,2,2016-12-31,3,3,2016-12-31,314.0,Yes,2016-04-16,Resignation,Stress
1945,1945,6355,1945,1946,4.0,4.0,3.0,2016-12-31,26,Travel_Rarely,Sales,1,3,Marketing,1,Female,2,Research Scientist,Married,175840,1.0,Y,20,8,0,8.0,2,8,1,3,2016-12-31,3,4,2016-12-31,,,,,
1946,1946,6356,1946,1947,2.0,1.0,2.0,2016-12-31,22,Travel_Rarely,Research & Development,8,3,Other,1,Male,2,Sales Representative,Married,49070,1.0,Y,21,8,1,4.0,2,4,1,1,2016-12-31,3,4,2016-12-31,,,,,
1947,1947,6357,1947,1948,1.0,3.0,3.0,2016-12-31,48,Travel_Rarely,Human Resources,2,4,Medical,1,Male,2,Sales Executive,Single,45540,2.0,Y,11,8,2,19.0,3,2,2,2,2016-12-31,3,3,2016-12-31,,,,,
1948,1948,6358,1948,1949,3.0,3.0,3.0,2016-12-31,48,Travel_Rarely,Sales,3,3,Medical,1,Male,1,Research Director,Single,54150,7.0,Y,11,8,1,27.0,1,15,4,8,2016-12-31,3,3,2016-12-31,,,,,
1949,1949,6359,1949,1950,4.0,3.0,3.0,2016-12-31,41,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,2,Research Scientist,Single,47410,6.0,Y,16,8,0,8.0,3,2,2,1,2016-12-31,3,3,2016-12-31,,,,,
1950,1950,6360,1950,1951,4.0,4.0,3.0,2016-12-31,39,Travel_Rarely,Sales,2,3,Life Sciences,1,Male,3,Human Resources,Married,21150,1.0,Y,18,8,0,21.0,3,21,11,8,2016-12-31,4,3,2016-12-31,,,,,
1951,1951,6361,1951,1952,1.0,4.0,3.0,2016-12-31,27,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,2,Human Resources,Married,31610,0.0,Y,13,8,2,4.0,0,3,2,2,2016-12-31,3,3,2016-12-31,,,,,
1952,1952,6362,1952,1953,2.0,4.0,2.0,2016-12-31,35,Travel_Rarely,Sales,24,3,Medical,1,Male,5,Sales Executive,Divorced,57450,1.0,Y,17,8,3,3.0,4,3,1,2,2016-12-31,3,3,2016-12-31,,,,,
1953,1953,6363,1953,1954,4.0,3.0,3.0,2016-12-31,42,Travel_Rarely,Research & Development,23,4,Other,1,Male,1,Research Scientist,Married,23730,6.0,Y,14,8,1,21.0,3,1,0,0,2016-12-31,4,3,2016-12-31,,,,,
1954,1954,6364,1954,1955,1.0,4.0,3.0,2016-12-31,50,Travel_Rarely,Sales,27,3,Medical,1,Male,2,Sales Executive,Married,33100,4.0,Y,22,8,1,8.0,3,1,0,0,2016-12-31,4,4,2016-12-31,,,,,
1955,1955,6365,1955,1956,3.0,4.0,3.0,2016-12-31,59,Travel_Rarely,Research & Development,16,4,Medical,1,Female,5,Laboratory Technician,Single,186650,3.0,Y,12,8,0,30.0,3,5,4,3,2016-12-31,2,3,2016-12-31,,,,,
1956,1956,6366,1956,1957,1.0,2.0,1.0,2016-12-31,37,Travel_Rarely,Sales,15,3,Marketing,1,Male,2,Laboratory Technician,Married,44850,5.0,Y,11,8,1,15.0,2,1,0,0,2016-12-31,4,3,2016-12-31,315.0,Yes,2016-05-16,Resignation,Others
1957,1957,6367,1957,1958,3.0,2.0,3.0,2016-12-31,55,Travel_Frequently,Research & Development,26,2,Life Sciences,1,Female,2,Sales Executive,Married,27890,3.0,Y,13,8,1,17.0,2,8,6,7,2016-12-31,2,3,2016-12-31,,,,,
1958,1958,6368,1958,1959,2.0,3.0,3.0,2016-12-31,41,Non-Travel,Research & Development,19,1,Life Sciences,1,Male,2,Research Scientist,Divorced,58280,1.0,Y,13,8,0,21.0,0,21,5,10,2016-12-31,3,3,2016-12-31,,,,,
1959,1959,6369,1959,1960,2.0,4.0,3.0,2016-12-31,38,Travel_Rarely,Research & Development,24,2,Other,1,Female,1,Laboratory Technician,Single,23260,8.0,Y,14,8,0,19.0,3,1,0,0,2016-12-31,4,3,2016-12-31,,,,,
1960,1960,6370,1960,1961,2.0,1.0,3.0,2016-12-31,26,Non-Travel,Research & Development,21,1,Life Sciences,1,Female,1,Manufacturing Director,Single,135250,8.0,Y,17,8,1,7.0,4,2,2,2,2016-12-31,2,3,2016-12-31,316.0,Yes,2016-10-09,Resignation,Others
1961,1961,6371,1961,1962,1.0,4.0,3.0,2016-12-31,52,Travel_Rarely,Research & Development,5,4,Medical,1,Female,4,Human Resources,Married,14200,1.0,Y,13,8,1,33.0,2,32,6,9,2016-12-31,4,3,2016-12-31,317.0,Yes,2016-06-28,Resignation,Others
1962,1962,6372,1962,1963,4.0,4.0,3.0,2016-12-31,44,Travel_Rarely,Research & Development,16,3,Life Sciences,1,Female,1,Healthcare Representative,Married,80200,3.0,Y,11,8,1,23.0,2,12,11,11,2016-12-31,3,3,2016-12-31,,,,,
1963,1963,6373,1963,1964,4.0,3.0,3.0,2016-12-31,50,Non-Travel,Human Resources,2,2,Life Sciences,1,Male,1,Laboratory Technician,Married,36880,0.0,Y,11,8,0,19.0,3,18,0,13,2016-12-31,2,3,2016-12-31,,,,,
1964,1964,6374,1964,1965,3.0,1.0,3.0,2016-12-31,36,Travel_Rarely,Sales,2,4,Technical Degree,1,Male,4,Sales Executive,Single,54820,1.0,Y,18,8,0,18.0,3,17,15,14,2016-12-31,3,3,2016-12-31,318.0,Yes,2016-01-07,Resignation,Salary
1965,1965,6375,1965,1966,4.0,1.0,3.0,2016-12-31,39,Travel_Frequently,Sales,11,3,Marketing,1,Male,1,Sales Executive,Single,160150,1.0,Y,11,8,0,21.0,3,21,2,8,2016-12-31,4,3,2016-12-31,,,,,
1966,1966,6376,1966,1967,2.0,4.0,2.0,2016-12-31,33,Non-Travel,Sales,9,2,Technical Degree,1,Male,5,Sales Representative,Single,12000,0.0,Y,11,8,1,3.0,3,2,2,2,2016-12-31,3,3,2016-12-31,,,,,
1967,1967,6377,1967,1968,4.0,4.0,4.0,2016-12-31,45,Travel_Rarely,Research & Development,7,2,Other,1,Male,1,Human Resources,Married,56610,3.0,Y,12,8,0,26.0,2,9,1,1,2016-12-31,2,3,2016-12-31,,,,,
1968,1968,6378,1968,1969,4.0,3.0,3.0,2016-12-31,32,Non-Travel,Research & Development,15,3,Medical,1,Male,2,Manager,Single,69290,9.0,Y,20,8,0,10.0,6,8,7,7,2016-12-31,1,4,2016-12-31,,,,,
1969,1969,6379,1969,1970,2.0,4.0,2.0,2016-12-31,34,Travel_Rarely,Sales,6,4,Marketing,1,Male,2,Research Director,Divorced,96130,0.0,Y,12,8,1,16.0,5,15,0,9,2016-12-31,2,3,2016-12-31,,,,,
1970,1970,6380,1970,1971,2.0,4.0,1.0,2016-12-31,59,Travel_Rarely,Research & Development,5,3,Life Sciences,1,Male,2,Research Scientist,Married,56740,3.0,Y,12,8,0,14.0,6,6,0,4,2016-12-31,3,3,2016-12-31,,,,,
1971,1971,6381,1971,1972,2.0,2.0,3.0,2016-12-31,45,Travel_Rarely,Research & Development,16,1,Medical,1,Male,2,Sales Executive,Single,54840,1.0,Y,20,8,3,6.0,6,6,0,4,2016-12-31,3,4,2016-12-31,,,,,
1972,1972,6382,1972,1973,3.0,2.0,3.0,2016-12-31,53,Travel_Frequently,Sales,8,2,Medical,1,Male,2,Research Scientist,Married,120610,2.0,Y,20,8,1,30.0,2,15,6,12,2016-12-31,4,4,2016-12-31,,,,,
1973,1973,6383,1973,1974,1.0,3.0,2.0,2016-12-31,36,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Female,1,Research Scientist,Divorced,56600,7.0,Y,12,8,0,9.0,3,1,0,0,2016-12-31,3,3,2016-12-31,319.0,Yes,2016-06-27,Fired,Others
1974,1974,6384,1974,1975,1.0,1.0,3.0,2016-12-31,26,Travel_Frequently,Sales,2,3,Life Sciences,1,Male,2,Research Scientist,Married,48210,6.0,Y,14,8,2,6.0,2,3,1,2,2016-12-31,3,3,2016-12-31,320.0,Yes,2016-01-13,Resignation,Stress
1975,1975,6385,1975,1976,3.0,3.0,3.0,2016-12-31,34,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Male,1,Sales Representative,Married,64100,1.0,Y,13,8,1,1.0,5,1,0,0,2016-12-31,2,3,2016-12-31,,,,,
1976,1976,6386,1976,1977,4.0,2.0,3.0,2016-12-31,28,Travel_Rarely,Research & Development,10,3,Other,1,Male,2,Sales Representative,Married,52100,1.0,Y,15,8,0,1.0,1,1,0,0,2016-12-31,4,3,2016-12-31,,,,,
1977,1977,6387,1977,1978,3.0,3.0,3.0,2016-12-31,38,Travel_Frequently,Sales,9,4,Medical,1,Male,2,Research Scientist,Married,26950,3.0,Y,14,8,1,8.0,4,2,2,2,2016-12-31,1,3,2016-12-31,,,,,
1978,1978,6388,1978,1979,2.0,3.0,2.0,2016-12-31,50,Travel_Rarely,Research & Development,5,4,Life Sciences,1,Male,1,Sales Executive,Married,118780,2.0,Y,13,8,1,29.0,2,8,7,7,2016-12-31,3,3,2016-12-31,,,,,
1979,1979,6389,1979,1980,4.0,2.0,2.0,2016-12-31,37,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,1,Laboratory Technician,Single,170680,3.0,Y,23,8,0,8.0,6,4,0,1,2016-12-31,3,4,2016-12-31,,,,,
1980,1980,6390,1980,1981,3.0,1.0,2.0,2016-12-31,40,Travel_Rarely,Human Resources,2,3,Medical,1,Male,5,Sales Executive,Married,24550,1.0,Y,15,8,1,8.0,2,7,7,5,2016-12-31,3,3,2016-12-31,,,,,
1981,1981,6391,1981,1982,1.0,3.0,3.0,2016-12-31,26,Travel_Frequently,Research & Development,3,3,Medical,1,Male,2,Laboratory Technician,Divorced,139640,1.0,Y,11,8,2,5.0,1,5,1,3,2016-12-31,2,3,2016-12-31,,,,,
1982,1982,6392,1982,1983,4.0,4.0,3.0,2016-12-31,46,Travel_Rarely,Research & Development,2,1,Medical,1,Female,3,Research Scientist,Divorced,49410,9.0,Y,13,8,2,23.0,2,2,2,2,2016-12-31,2,3,2016-12-31,,,,,
1983,1983,6393,1983,1984,3.0,3.0,3.0,2016-12-31,54,Travel_Rarely,Research & Development,5,3,Medical,1,Female,2,Manufacturing Director,Married,24780,6.0,Y,11,8,0,13.0,0,9,7,0,2016-12-31,3,3,2016-12-31,,,,,
1984,1984,6394,1984,1985,1.0,3.0,3.0,2016-12-31,56,Travel_Frequently,Research & Development,1,2,Life Sciences,1,Female,2,Manufacturing Director,Married,52280,2.0,Y,11,8,0,18.0,4,5,0,3,2016-12-31,3,3,2016-12-31,,,,,
1985,1985,6395,1985,1986,4.0,4.0,2.0,2016-12-31,36,Travel_Rarely,Research & Development,4,2,Life Sciences,1,Female,2,Human Resources,Single,44780,0.0,Y,18,8,1,15.0,3,14,7,8,2016-12-31,3,3,2016-12-31,,,,,
1986,1986,6396,1986,1987,3.0,1.0,4.0,2016-12-31,55,Non-Travel,Research & Development,2,3,Medical,1,Female,2,Manager,Single,75470,7.0,Y,16,8,0,31.0,2,9,6,2,2016-12-31,2,3,2016-12-31,,,,,
1987,1987,6397,1987,1988,3.0,4.0,3.0,2016-12-31,43,Travel_Rarely,Sales,25,2,Life Sciences,1,Male,3,Research Scientist,Divorced,50550,5.0,Y,22,8,0,18.0,2,1,0,0,2016-12-31,2,4,2016-12-31,,,,,
1988,1988,6398,1988,1989,4.0,4.0,3.0,2016-12-31,20,Travel_Frequently,Sales,8,3,Marketing,1,Male,3,Sales Executive,Single,34640,1.0,Y,20,8,0,2.0,3,2,0,2,2016-12-31,2,4,2016-12-31,321.0,Yes,2016-10-24,Resignation,Salary
1989,1989,6399,1989,1990,3.0,1.0,2.0,2016-12-31,21,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,1,Manager,Single,57750,1.0,Y,18,8,0,1.0,2,1,1,0,2016-12-31,3,3,2016-12-31,322.0,Yes,2016-11-07,Resignation,Others
1990,1990,6400,1990,1991,4.0,1.0,3.0,2016-12-31,46,Travel_Rarely,Sales,12,3,Marketing,1,Female,3,Healthcare Representative,Divorced,89430,8.0,Y,12,8,1,19.0,6,16,1,7,2016-12-31,3,3,2016-12-31,,,,,
1991,1991,6401,1991,1992,1.0,3.0,4.0,2016-12-31,51,Travel_Rarely,Sales,23,3,Medical,1,Female,2,Research Scientist,Married,192720,9.0,Y,20,8,0,18.0,2,10,2,7,2016-12-31,3,4,2016-12-31,323.0,Yes,2016-05-22,Resignation,Others
1992,1992,6402,1992,1993,2.0,1.0,2.0,2016-12-31,28,Non-Travel,Research & Development,19,4,Life Sciences,1,Female,4,Laboratory Technician,Single,52380,1.0,Y,17,8,1,10.0,4,10,1,9,2016-12-31,2,3,2016-12-31,324.0,Yes,2016-10-14,Resignation,Others
1993,1993,6403,1993,1994,1.0,1.0,3.0,2016-12-31,26,Travel_Rarely,Research & Development,5,4,Medical,1,Female,2,Sales Executive,Married,46820,1.0,Y,11,8,1,6.0,3,5,1,3,2016-12-31,1,3,2016-12-31,,,,,
1994,1994,6404,1994,1995,3.0,1.0,2.0,2016-12-31,30,Travel_Rarely,Research & Development,8,3,Medical,1,Female,1,Sales Executive,Married,183000,0.0,Y,14,8,0,7.0,6,6,0,2,2016-12-31,3,3,2016-12-31,,,,,
1995,1995,6405,1995,1996,2.0,3.0,3.0,2016-12-31,41,Travel_Rarely,Sales,1,4,Life Sciences,1,Female,1,Research Director,Married,52570,1.0,Y,14,8,0,10.0,2,10,0,8,2016-12-31,4,3,2016-12-31,,,,,
1996,1996,6406,1996,1997,3.0,3.0,2.0,2016-12-31,38,Travel_Rarely,Research & Development,5,3,Technical Degree,1,Male,1,Sales Executive,Married,63490,1.0,Y,11,8,0,20.0,3,19,1,9,2016-12-31,3,3,2016-12-31,,,,,
1997,1997,6407,1997,1998,1.0,4.0,3.0,2016-12-31,40,Travel_Rarely,Sales,1,4,Marketing,1,Male,1,Sales Executive,Married,48690,4.0,Y,12,8,0,14.0,2,11,11,1,2016-12-31,3,3,2016-12-31,,,,,
1998,1998,6408,1998,1999,1.0,3.0,3.0,2016-12-31,27,Non-Travel,Sales,11,3,Technical Degree,1,Female,2,Laboratory Technician,Married,99850,1.0,Y,14,8,1,3.0,3,3,1,2,2016-12-31,2,3,2016-12-31,,,,,
1999,1999,6409,1999,2000,4.0,2.0,3.0,2016-12-31,55,Travel_Frequently,Research & Development,23,5,Life Sciences,1,Male,3,Laboratory Technician,Married,36970,3.0,Y,13,8,1,23.0,1,3,1,2,2016-12-31,3,3,2016-12-31,,,,,
2000,2000,6410,2000,2001,3.0,3.0,4.0,2016-12-31,28,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,2,Healthcare Representative,Single,74570,3.0,Y,11,8,2,10.0,1,8,1,7,2016-12-31,4,3,2016-12-31,,,,,
2001,2001,6411,2001,2002,2.0,1.0,3.0,2016-12-31,44,Travel_Rarely,Research & Development,18,4,Life Sciences,1,Female,2,Sales Executive,Married,21190,9.0,Y,15,8,0,24.0,3,20,3,6,2016-12-31,3,3,2016-12-31,325.0,Yes,2016-04-13,Resignation,Stress
2002,2002,6412,2002,2003,4.0,4.0,3.0,2016-12-31,33,Travel_Rarely,Sales,23,4,Marketing,1,Female,4,Sales Executive,Divorced,39830,4.0,Y,12,8,0,9.0,3,3,1,2,2016-12-31,3,3,2016-12-31,,,,,
2003,2003,6413,2003,2004,4.0,1.0,3.0,2016-12-31,35,Travel_Rarely,Sales,7,4,Life Sciences,1,Male,3,Sales Representative,Single,61180,0.0,Y,21,8,1,9.0,3,8,4,7,2016-12-31,2,4,2016-12-31,326.0,Yes,2016-08-16,Fired,Others
2004,2004,6414,2004,2005,1.0,3.0,3.0,2016-12-31,33,Travel_Frequently,Research & Development,1,2,Life Sciences,1,Female,1,Sales Executive,Single,62140,1.0,Y,19,8,2,14.0,3,13,3,8,2016-12-31,3,3,2016-12-31,327.0,Yes,2016-12-14,Resignation,Salary
2005,2005,6415,2005,2006,1.0,3.0,2.0,2016-12-31,28,Travel_Rarely,Human Resources,1,1,Human Resources,1,Male,2,Research Scientist,Divorced,63470,1.0,Y,15,8,1,4.0,2,4,2,2,2016-12-31,3,3,2016-12-31,,,,,
2006,2006,6416,2006,2007,1.0,4.0,2.0,2016-12-31,34,Travel_Frequently,Sales,29,4,Marketing,1,Male,1,Research Scientist,Single,115100,0.0,Y,14,8,1,7.0,5,6,0,4,2016-12-31,3,3,2016-12-31,,,,,
2007,2007,6417,2007,2008,4.0,4.0,3.0,2016-12-31,37,Travel_Rarely,Research & Development,7,4,Life Sciences,1,Male,4,Sales Executive,Divorced,71430,2.0,Y,21,8,0,8.0,6,1,0,0,2016-12-31,2,4,2016-12-31,,,,,
2008,2008,6418,2008,2009,4.0,4.0,4.0,2016-12-31,25,Travel_Rarely,Human Resources,25,4,Human Resources,1,Female,2,Research Scientist,Married,82680,1.0,Y,12,8,0,7.0,3,7,5,6,2016-12-31,2,3,2016-12-31,328.0,Yes,2016-06-24,Resignation,Salary
2009,2009,6419,2009,2010,1.0,3.0,2.0,2016-12-31,26,Travel_Rarely,Sales,8,2,Marketing,1,Male,2,Sales Executive,Divorced,80950,1.0,Y,15,8,0,1.0,3,1,0,0,2016-12-31,4,3,2016-12-31,329.0,Yes,2016-03-01,Resignation,Salary
2010,2010,6420,2010,2011,1.0,2.0,3.0,2016-12-31,33,Travel_Rarely,Research & Development,8,2,Life Sciences,1,Male,4,Manufacturing Director,Single,29040,4.0,Y,13,8,0,5.0,2,2,2,2,2016-12-31,3,3,2016-12-31,330.0,Yes,2016-09-23,Resignation,Salary
2011,2011,6421,2011,2012,4.0,1.0,3.0,2016-12-31,42,Travel_Rarely,Research & Development,11,1,Life Sciences,1,Male,4,Research Scientist,Married,60320,0.0,Y,14,8,0,23.0,2,22,13,7,2016-12-31,2,3,2016-12-31,,,,,
2012,2012,6422,2012,2013,1.0,2.0,3.0,2016-12-31,28,Travel_Frequently,Research & Development,7,3,Life Sciences,1,Male,2,Manager,Divorced,29760,1.0,Y,14,8,0,1.0,3,1,0,0,2016-12-31,3,3,2016-12-31,331.0,Yes,2016-11-17,Resignation,Others
2013,2013,6423,2013,2014,4.0,3.0,3.0,2016-12-31,50,Travel_Frequently,Research & Development,1,4,Medical,1,Male,2,Research Scientist,Single,159920,3.0,Y,14,8,0,5.0,3,0,0,0,2016-12-31,3,3,2016-12-31,332.0,Yes,2016-02-26,Resignation,Salary
2014,2014,6424,2014,2015,4.0,2.0,3.0,2016-12-31,33,Travel_Frequently,Sales,9,3,Medical,1,Female,2,Research Scientist,Married,46490,0.0,Y,12,8,0,4.0,2,3,0,2,2016-12-31,2,3,2016-12-31,,,,,
2015,2015,6425,2015,2016,3.0,4.0,3.0,2016-12-31,34,Non-Travel,Sales,1,1,Marketing,1,Female,2,Research Director,Married,26960,3.0,Y,23,8,0,6.0,3,0,0,0,2016-12-31,3,4,2016-12-31,,,,,
2016,2016,6426,2016,2017,1.0,4.0,3.0,2016-12-31,48,Non-Travel,Sales,2,1,Life Sciences,1,Male,2,Sales Executive,Single,23700,2.0,Y,11,8,0,27.0,3,5,2,1,2016-12-31,3,3,2016-12-31,,,,,
2017,2017,6427,2017,2018,2.0,3.0,3.0,2016-12-31,45,Non-Travel,Research & Development,1,3,Medical,1,Female,2,Human Resources,Married,125040,1.0,Y,12,8,1,15.0,2,15,4,12,2016-12-31,3,3,2016-12-31,,,,,
2018,2018,6428,2018,2019,2.0,2.0,3.0,2016-12-31,52,Travel_Rarely,Sales,1,3,Life Sciences,1,Male,1,Sales Executive,Single,59740,7.0,Y,18,8,1,18.0,6,8,4,0,2016-12-31,3,3,2016-12-31,,,,,
2019,2019,6429,2019,2020,3.0,3.0,3.0,2016-12-31,38,Travel_Rarely,Research & Development,6,2,Medical,1,Male,1,Research Scientist,Divorced,47360,0.0,Y,11,8,1,9.0,3,8,2,7,2016-12-31,2,3,2016-12-31,,,,,
2020,2020,6430,2020,2021,3.0,4.0,3.0,2016-12-31,29,Travel_Rarely,Research & Development,8,3,Medical,1,Female,4,Research Scientist,Divorced,52960,4.0,Y,14,8,0,11.0,3,7,1,7,2016-12-31,4,3,2016-12-31,,,,,
2021,2021,6431,2021,2022,4.0,2.0,2.0,2016-12-31,28,Travel_Rarely,Human Resources,1,3,Human Resources,1,Female,4,Laboratory Technician,Divorced,67810,0.0,Y,15,8,1,10.0,2,9,1,7,2016-12-31,3,3,2016-12-31,,,,,
2022,2022,6432,2022,2023,1.0,3.0,3.0,2016-12-31,46,Travel_Rarely,Research & Development,6,4,Medical,1,Male,3,Sales Executive,Married,21740,3.0,Y,11,8,1,23.0,3,12,4,9,2016-12-31,3,3,2016-12-31,,,,,
2023,2023,6433,2023,2024,4.0,2.0,3.0,2016-12-31,38,Travel_Rarely,Research & Development,7,4,Medical,1,Male,1,Sales Executive,Single,66530,7.0,Y,20,8,1,10.0,2,1,0,0,2016-12-31,3,4,2016-12-31,,,,,
2024,2024,6434,2024,2025,3.0,1.0,3.0,2016-12-31,43,Travel_Frequently,Research & Development,5,3,Medical,1,Female,2,Laboratory Technician,Married,96990,8.0,Y,19,8,1,18.0,3,8,0,1,2016-12-31,3,3,2016-12-31,,,,,
2025,2025,6435,2025,2026,1.0,4.0,3.0,2016-12-31,39,Travel_Frequently,Sales,1,3,Marketing,1,Male,2,Healthcare Representative,Divorced,67550,7.0,Y,14,8,1,21.0,2,18,11,5,2016-12-31,3,3,2016-12-31,333.0,Yes,2016-05-05,Resignation,Stress
2026,2026,6436,2026,2027,3.0,3.0,4.0,2016-12-31,40,Travel_Rarely,Research & Development,1,1,Life Sciences,1,Male,1,Healthcare Representative,Single,22130,1.0,Y,17,8,0,21.0,4,20,4,9,2016-12-31,3,3,2016-12-31,,,,,
2027,2027,6437,2027,2028,4.0,2.0,4.0,2016-12-31,21,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Female,1,Research Scientist,Single,26100,1.0,Y,11,8,1,2.0,3,2,2,2,2016-12-31,2,3,2016-12-31,,,,,
2028,2028,6438,2028,2029,3.0,2.0,2.0,2016-12-31,39,Non-Travel,Research & Development,6,3,Life Sciences,1,Male,1,Laboratory Technician,Single,28510,9.0,Y,15,8,0,9.0,2,5,0,3,2016-12-31,3,3,2016-12-31,,,,,
2029,2029,6439,2029,2030,1.0,4.0,3.0,2016-12-31,36,Non-Travel,Research & Development,1,3,Medical,1,Male,3,Sales Representative,Single,34520,2.0,Y,13,8,3,18.0,4,11,0,9,2016-12-31,4,3,2016-12-31,,,,,
2030,2030,6440,2030,2031,3.0,4.0,3.0,2016-12-31,31,Travel_Frequently,Research & Development,7,3,Life Sciences,1,Male,1,Sales Executive,Married,52580,0.0,Y,14,8,3,3.0,5,2,2,2,2016-12-31,3,3,2016-12-31,,,,,
2031,2031,6441,2031,2032,1.0,2.0,1.0,2016-12-31,28,Travel_Rarely,Sales,2,4,Marketing,1,Male,1,Sales Executive,Married,93550,0.0,Y,11,8,0,6.0,4,5,0,4,2016-12-31,3,3,2016-12-31,,,,,
2032,2032,6442,2032,2033,4.0,4.0,3.0,2016-12-31,35,Travel_Frequently,Research & Development,9,2,Other,1,Female,1,Manufacturing Director,Divorced,104960,1.0,Y,13,8,1,5.0,2,5,0,2,2016-12-31,3,3,2016-12-31,,,,,
2033,2033,6443,2033,2034,4.0,2.0,3.0,2016-12-31,49,Travel_Rarely,Sales,2,2,Medical,1,Female,1,Sales Executive,Married,63800,6.0,Y,23,8,1,22.0,1,9,2,3,2016-12-31,2,4,2016-12-31,,,,,
2034,2034,6444,2034,2035,4.0,3.0,2.0,2016-12-31,34,Travel_Frequently,Sales,9,1,Technical Degree,1,Male,2,Sales Executive,Single,26570,2.0,Y,13,8,1,5.0,3,3,0,2,2016-12-31,2,3,2016-12-31,,,,,
2035,2035,6445,2035,2036,4.0,2.0,2.0,2016-12-31,29,Travel_Frequently,Research & Development,1,4,Medical,1,Male,3,Research Scientist,Divorced,27160,0.0,Y,18,8,0,8.0,2,7,1,1,2016-12-31,1,3,2016-12-31,,,,,
2036,2036,6446,2036,2037,2.0,4.0,3.0,2016-12-31,42,Travel_Rarely,Sales,21,2,Life Sciences,1,Female,1,Healthcare Representative,Single,22010,4.0,Y,12,8,1,16.0,3,1,0,0,2016-12-31,4,3,2016-12-31,,,,,
2037,2037,6447,2037,2038,2.0,4.0,2.0,2016-12-31,29,Travel_Rarely,Sales,4,2,Other,1,Female,2,Healthcare Representative,Married,65400,1.0,Y,22,8,0,10.0,2,10,1,2,2016-12-31,1,4,2016-12-31,,,,,
2038,2038,6448,2038,2039,3.0,3.0,4.0,2016-12-31,38,Travel_Rarely,Research & Development,1,3,Medical,1,Female,1,Human Resources,Married,38160,1.0,Y,13,8,2,7.0,2,7,5,0,2016-12-31,2,3,2016-12-31,,,,,
2039,2039,6449,2039,2040,3.0,3.0,3.0,2016-12-31,28,Travel_Frequently,Sales,6,4,Life Sciences,1,Male,1,Manager,Divorced,52530,1.0,Y,15,8,0,3.0,2,3,0,2,2016-12-31,3,3,2016-12-31,,,,,
2040,2040,6450,2040,2041,3.0,3.0,3.0,2016-12-31,18,Non-Travel,Research & Development,2,4,Medical,1,Male,3,Laboratory Technician,Single,109650,1.0,Y,18,8,0,0.0,5,0,0,0,2016-12-31,4,3,2016-12-31,334.0,Yes,2016-08-17,Resignation,Stress
2041,2041,6451,2041,2042,1.0,1.0,3.0,2016-12-31,33,Travel_Rarely,Research & Development,3,2,Life Sciences,1,Male,1,Sales Executive,Single,49360,0.0,Y,14,8,0,6.0,2,5,0,3,2016-12-31,2,3,2016-12-31,335.0,Yes,2016-05-25,Resignation,Others
2042,2042,6452,2042,2043,2.0,4.0,3.0,2016-12-31,41,Travel_Rarely,Research & Development,4,2,Medical,1,Male,2,Research Scientist,Married,25430,3.0,Y,12,8,0,6.0,3,1,0,0,2016-12-31,3,3,2016-12-31,,,,,
